,Phase,SubjectNumber,Trial,Timestamp,ValL,ValR,OV,val1BL,val2BL,val1BM,val2BM,val1BR,val2BR,val1TL,val2TL,val1TM,val2TM,val2TR,cueLoc,choice,nValsL,nValsR,accuracy,skew
3798,2,136,99,2.1513,6,5,11,1,1,-1,2,3,2,3,2,2,-1,-1,C,1,5,3,1,0.06662027741608703
3799,2,136,100,2.468,-5,-3,-8,-1,-4,-2,1,-1,0,-3,1,2,0,-1,R,0,5,4,1,0.06662027741608703
3800,2,136,101,4.552,-5,0,-5,0,0,-2,-1,-1,-2,1,1,1,2,0,R,0,5,4,1,0.06662027741608703
3801,2,136,102,0.91899,2,-10,-8,3,-2,1,-3,-2,1,-1,0,-2,-3,-3,L,1,4,3,1,0.06662027741608703
3802,2,136,103,1.7347,-12,-20,-32,-2,-4,1,-3,-3,-3,-3,-3,-3,-3,-4,C,1,3,2,1,0.06662027741608703
3803,2,136,104,1.0517,-11,3,-8,-4,-1,-3,-3,0,1,1,2,-1,2,2,R,0,5,3,1,0.06662027741608703
3804,2,136,105,2.8346,4,6,10,2,3,1,-1,-3,3,2,3,2,-2,0,C,1,4,4,0,0.06662027741608703
3805,2,136,106,2.585,3,1,4,0,1,1,-1,3,-3,-2,2,-2,0,2,L,0,4,4,0,0.06662027741608703
3806,2,136,107,5.6688,1,6,7,-2,0,2,2,-1,2,1,1,-2,-1,2,L,0,5,4,1,0.06662027741608703
3807,2,136,108,3.7685,-10,-8,-18,-1,-3,-2,-3,-4,-2,-4,1,0,-1,0,C,0,5,4,1,0.06662027741608703
3808,2,136,109,1.0855,-10,-4,-14,-2,2,1,0,-2,-3,-3,-3,-2,2,-2,C,0,3,4,1,0.06662027741608703
3809,2,136,110,2.5685,-5,-1,-6,-1,-2,-3,1,2,1,-3,3,-2,-2,-2,C,0,4,3,1,0.06662027741608703
3810,2,136,111,3.3683,-1,0,-1,2,0,-3,3,-1,-1,1,2,0,-2,-2,R,0,5,4,1,0.06662027741608703
3811,2,136,112,1.1353,-8,5,-3,-1,2,-1,2,0,2,-4,-1,1,1,-1,L,0,5,3,1,0.06662027741608703
3812,2,136,113,0.66816,-4,3,-1,-3,3,0,2,2,-2,-3,-1,-1,-2,3,R,0,5,4,1,0.06662027741608703
3813,2,136,114,1.4345,-7,-7,-14,1,-2,0,0,-1,2,-4,-1,1,-3,-3,R,1,4,4,1,0.06662027741608703
3814,2,136,115,0.86863,0,-4,-4,2,2,0,2,-2,-3,-2,1,2,-3,-3,C,0,3,3,0,0.06662027741608703
3815,2,136,116,1.2353,-4,-12,-16,2,0,2,-2,-3,-4,1,-4,-3,0,-2,C,1,3,3,1,0.06662027741608703
3816,2,136,117,0.93509,-2,-7,-9,2,0,-1,-1,1,1,2,1,-3,-4,-4,L,1,4,4,1,0.06662027741608703
3817,2,136,118,2.0017,6,-2,4,-2,2,3,-2,1,-2,3,0,-2,-2,2,C,1,3,3,1,0.06662027741608703
3818,2,136,119,0.60206,5,-5,0,0,-3,2,1,2,1,-3,-3,2,-2,1,C,1,3,3,1,0.06662027741608703
3819,2,136,120,2.418,-1,-3,-4,-1,-3,1,2,-2,2,1,1,1,-2,-3,R,0,3,4,0,0.06662027741608703
3820,2,136,121,1.3351,-1,2,1,-1,0,2,-2,-2,1,-2,2,1,-2,3,L,1,4,4,0,0.06662027741608703
3821,2,136,122,5.3515,-6,-4,-10,2,-2,-3,1,-1,0,1,-1,-2,0,-2,L,0,5,4,1,0.06662027741608703
3822,2,136,123,4.0512,-5,-4,-9,1,1,-3,1,-3,-1,-3,1,1,-4,-2,C,1,3,3,0,0.06662027741608703
3823,2,136,124,4.5512,3,-1,2,1,2,-1,-3,3,-1,3,2,-1,-3,2,L,1,4,2,1,0.06662027741608703
3824,2,136,125,2.4853,-2,-5,-7,2,-1,0,0,-3,0,0,-2,0,0,-2,R,1,4,3,1,0.06662027741608703
3825,2,136,126,4.0516,7,5,12,-1,0,3,2,3,2,-1,-3,0,2,2,L,1,3,3,1,0.06662027741608703
3826,2,136,127,1.5515,-4,-9,-13,-3,1,0,0,2,-4,-3,-3,-1,-4,1,R,1,5,4,1,0.06662027741608703
3827,2,136,128,1.0685,-1,-11,-12,-2,-2,2,-1,2,1,2,-4,-2,-2,-3,L,1,3,4,1,0.06662027741608703
3828,2,136,129,3.0184,-12,-7,-19,-3,-2,-2,-1,-1,-3,-4,2,1,0,-3,C,0,5,5,1,0.06662027741608703
3829,2,136,130,4.3857,-3,-2,-5,-2,-3,1,-3,0,2,1,1,1,0,1,L,1,4,3,0,0.06662027741608703
3830,2,136,131,1.6018,-1,-2,-3,-2,-3,3,2,-1,2,0,-3,-2,0,0,R,0,5,3,0,0.06662027741608703
3831,2,136,132,1.1685,-4,2,-2,2,0,0,3,-3,0,-3,-1,2,0,0,L,0,4,3,1,0.06662027741608703
3832,2,136,133,2.702,10,3,13,1,2,0,1,0,1,3,0,3,2,-3,R,1,3,4,1,0.06662027741608703
3833,2,136,134,2.3347,3,1,4,0,2,-2,-1,1,2,3,-2,2,2,-2,L,1,6,3,1,0.06662027741608703
3834,2,136,135,2.0685,-5,1,-4,-3,3,0,2,-3,-2,-3,-2,2,2,-2,L,0,3,3,1,0.06662027741608703
3835,2,136,136,2.4689,-7,-2,-9,0,2,-2,-2,-2,2,-2,-3,-2,2,-3,R,0,3,3,1,0.06662027741608703
3836,2,136,137,2.4182,-5,-11,-16,1,-1,-3,-3,-3,-3,1,-3,2,-2,1,R,1,3,4,1,0.06662027741608703
3837,2,136,138,1.0517,-6,1,-5,-2,1,-3,1,-1,-2,2,0,1,0,1,R,0,5,2,1,0.06662027741608703
3838,2,136,139,4.5179,5,3,8,-2,2,3,2,0,2,-1,0,2,0,-3,R,0,5,3,0,0.06662027741608703
3839,2,136,140,0.91831,-5,-13,-18,-1,-4,-3,-1,2,-1,-3,1,-2,-4,-4,C,1,4,3,1,0.06662027741608703
3840,2,136,141,6.7518,0,-3,-3,-1,-3,-1,2,0,2,2,-2,-1,-1,-1,C,1,4,4,1,0.06662027741608703
3841,2,136,142,6.8515,-12,-8,-20,-2,-2,1,-1,-3,-1,-3,-1,-3,-1,-2,C,0,3,2,1,0.06662027741608703
3842,2,136,143,0.9181,-2,-3,-5,0,0,-3,1,1,-2,-1,-2,1,-2,2,R,0,4,4,0,0.06662027741608703
3843,2,136,144,1.3017,3,10,13,1,2,1,2,1,1,-2,2,1,1,2,R,0,2,2,1,0.06662027741608703
3844,2,136,145,0.93503,3,7,10,0,0,2,-2,2,3,2,3,0,1,2,L,1,3,5,0,0.06662027741608703
3845,2,136,146,1.6185,-2,-13,-15,-3,-4,2,1,2,-3,-3,-2,0,-4,-1,R,1,3,4,1,0.06662027741608703
3846,2,136,147,1.2514,-2,5,3,2,2,-1,1,1,3,2,3,-3,-2,-2,C,0,4,4,1,0.06662027741608703
3847,2,136,148,1.085,-2,4,2,2,-2,2,3,0,3,-2,0,-2,-2,2,L,0,3,4,1,0.06662027741608703
3848,2,136,149,1.718,-2,-8,-10,2,-4,2,1,0,1,-2,-2,-2,-4,0,L,1,3,4,1,0.06662027741608703
3849,2,136,150,3.9351,-3,-7,-10,0,0,-2,-1,2,1,-3,-4,-1,1,-4,R,1,6,4,1,0.06662027741608703
3850,2,137,1,1.9855,-8,-1,-9,1,1,-2,0,0,2,1,2,-4,-3,-3,L,0,4,4,1,0.06705483493041273
3851,2,137,2,0.91791,9,4,13,3,0,2,-1,2,-1,1,2,3,2,2,L,0,4,3,0,0.06705483493041273
3852,2,137,3,0.65217,-5,9,4,-3,0,-2,-2,1,2,2,3,0,3,3,C,0,5,3,1,0.06705483493041273
3853,2,137,4,0.81858,3,-6,-3,-2,-2,3,-2,3,-1,-1,1,0,-2,0,R,1,4,3,1,0.06705483493041273
3854,2,137,5,0.93527,7,-1,6,1,1,2,1,-2,1,2,1,2,-1,-4,R,1,3,3,1,0.06705483493041273
3855,2,137,6,0.83481,-8,4,-4,-3,-2,2,3,-3,1,-3,3,2,-1,0,C,0,2,4,1,0.06705483493041273
3856,2,137,7,0.58539,4,-2,2,3,-3,3,2,1,2,-1,-1,-1,-3,1,L,1,3,4,1,0.06705483493041273
3857,2,137,8,1.0854,-10,-4,-14,1,-1,-1,2,-4,-1,-4,-2,1,-1,-1,C,0,4,3,1,0.06705483493041273
3858,2,137,9,1.3683,1,4,5,0,3,1,1,1,-2,-1,1,1,1,0,R,0,3,3,1,0.06705483493041273
3859,2,137,10,5.8012,0,-1,-1,0,0,-2,1,2,1,2,1,1,-2,-2,C,1,5,3,1,0.06705483493041273
3860,2,137,11,1.1353,-6,-7,-13,-1,1,2,-4,-2,-2,1,0,-3,-1,-1,R,1,5,4,1,0.06705483493041273
3861,2,137,12,1.085,-8,-11,-19,1,-3,-3,-1,-3,-3,-1,1,1,-4,-1,C,0,3,4,0,0.06705483493041273
3862,2,137,13,0.76861,-10,0,-10,-2,1,-2,-1,1,2,-4,0,-4,-1,-1,R,0,3,3,1,0.06705483493041273
3863,2,137,14,0.65191,-7,3,-4,-2,-2,0,3,-3,3,0,2,0,-1,-2,R,0,3,4,1,0.06705483493041273
3864,2,137,15,0.68556,4,1,5,0,-3,3,-1,-2,2,0,2,0,0,1,L,1,3,5,1,0.06705483493041273
3865,2,137,16,3.6515,-1,5,4,1,0,0,0,-3,2,2,3,2,0,0,R,0,4,2,1,0.06705483493041273
3866,2,137,17,0.60143,2,-12,-10,-1,1,2,-4,1,-2,0,0,1,-3,-4,C,1,4,4,1,0.06705483493041273
3867,2,137,18,1.6518,-15,-5,-20,-4,-1,-4,-3,-1,-2,-4,0,1,-1,2,C,0,4,4,1,0.06705483493041273
3868,2,137,19,0.81856,-3,-8,-11,2,0,-2,1,-2,-1,0,-3,2,-3,-2,C,1,4,4,1,0.06705483493041273
3869,2,137,20,3.752,-2,0,-2,1,2,0,-2,-4,2,1,2,1,-3,-1,L,0,4,4,1,0.06705483493041273
3870,2,137,21,0.5854,4,-3,1,0,1,-1,0,-1,0,2,-1,2,1,-4,L,1,3,4,1,0.06705483493041273
3871,2,137,22,2.3015,-9,-1,-10,-1,1,-3,0,1,2,-4,-3,-2,2,-3,R,0,6,4,1,0.06705483493041273
3872,2,137,23,5.7181,-5,-3,-8,-3,-2,-2,-4,1,0,2,1,0,1,1,C,1,5,3,0,0.06705483493041273
3873,2,137,24,0.98538,-3,-1,-4,-3,1,-3,0,2,-2,-1,2,0,-2,0,L,0,4,4,1,0.06705483493041273
3874,2,137,25,3.7848,-5,0,-5,1,-3,-1,2,-2,-3,-1,2,-1,2,0,C,0,3,3,1,0.06705483493041273
3875,2,137,26,3.8185,-2,-4,-6,-2,0,-2,-1,-1,-3,2,-3,0,1,2,R,1,5,5,1,0.06705483493041273
3876,2,137,27,0.93492,5,4,9,2,2,-2,2,1,1,0,-1,1,2,-2,R,0,5,3,0,0.06705483493041273
3877,2,137,28,1.3515,3,-12,-9,1,1,-3,-3,2,-4,0,-3,2,-4,1,R,1,4,3,1,0.06705483493041273
3878,2,137,29,2.0355,1,-3,-2,-1,-1,-3,1,2,1,2,1,0,-1,-4,L,1,5,3,1,0.06705483493041273
3879,2,137,30,2.8853,3,2,5,3,2,-1,-1,0,2,1,-2,2,2,-1,L,1,6,3,1,0.06705483493041273
3880,2,137,31,0.6852,-11,-5,-16,0,0,-4,-2,-4,-2,0,-2,1,-1,2,L,0,3,4,1,0.06705483493041273
3881,2,137,32,0.98552,6,-1,5,2,1,0,-1,1,1,0,1,2,-2,-1,C,1,3,3,1,0.06705483493041273
3882,2,137,33,0.56837,0,7,7,-1,2,-2,2,0,-1,3,1,2,1,2,R,0,5,2,1,0.06705483493041273
3883,2,137,34,0.56916,-8,5,-3,-2,2,-1,0,1,-3,-3,2,-4,2,2,C,0,5,2,1,0.06705483493041273
3884,2,137,35,1.8522,-2,-5,-7,-3,1,2,-4,2,-1,-3,1,-2,1,-3,L,1,3,3,1,0.06705483493041273
3885,2,137,36,0.73505,5,-4,1,0,-1,3,-3,-1,0,-1,1,2,-3,2,R,1,4,4,1,0.06705483493041273
3886,2,137,37,0.80263,-7,-1,-8,-2,1,-2,0,0,-3,1,2,-2,2,-3,R,0,3,4,1,0.06705483493041273
3887,2,137,38,0.71842,6,1,7,1,1,0,-1,-1,0,2,2,3,2,-3,R,1,5,4,1,0.06705483493041273
3888,2,137,39,3.0679,3,0,3,1,3,-3,-1,2,-2,0,-1,2,-2,3,C,1,4,3,1,0.06705483493041273
3889,2,137,40,0.68509,-8,-3,-11,-4,2,1,2,-4,-3,-1,-3,1,-3,2,R,0,3,2,1,0.06705483493041273
3890,2,137,41,0.78526,-14,-4,-18,-4,0,-4,-1,-3,-3,0,-3,-2,1,2,C,0,5,5,1,0.06705483493041273
3891,2,137,42,2.6855,-13,-8,-21,-4,-1,0,-1,-3,-3,-2,1,-4,-1,-3,L,0,4,3,1,0.06705483493041273
3892,2,137,43,1.1185,-4,-4,-8,-1,2,-2,0,2,-3,1,-2,-2,-3,2,C,0,4,4,1,0.06705483493041273
3893,2,137,44,2.2515,-2,-1,-3,0,1,0,1,1,1,-3,-2,2,0,-2,L,0,5,3,1,0.06705483493041273
3894,2,137,45,1.0186,-14,-1,-15,-2,1,-2,3,-2,-2,-2,1,-3,-2,-2,R,0,2,3,1,0.06705483493041273
3895,2,137,46,0.63545,5,-5,0,-1,-1,3,0,3,2,3,-3,-1,-1,-2,L,1,3,4,1,0.06705483493041273
3896,2,137,47,3.1014,-11,2,-9,0,2,-4,2,-4,0,-4,2,0,-3,-1,R,0,3,3,1,0.06705483493041273
3897,2,137,48,1.5015,-8,-1,-9,-1,-2,-1,2,-3,-1,1,0,-1,-2,2,C,0,3,3,1,0.06705483493041273
3898,2,137,49,2.7347,2,-3,-1,-2,2,1,1,3,-3,-2,-2,0,-3,2,L,1,5,4,1,0.06705483493041273
3899,2,137,50,0.95196,-1,-16,-17,-1,-4,2,-3,-3,-3,1,-4,1,-1,-1,R,1,4,3,1,0.06705483493041273
3900,2,137,51,5.7355,0,1,1,3,-3,-1,2,-1,2,1,-1,-2,1,0,L,0,5,5,1,0.06705483493041273
3901,2,137,52,1.3518,6,7,13,-1,2,1,-1,2,2,-1,1,2,1,2,C,1,4,3,0,0.06705483493041273
3902,2,137,53,1.7021,-8,-9,-17,-1,-1,-4,0,0,-3,-2,-3,0,-3,1,L,0,4,4,0,0.06705483493041273
3903,2,137,54,1.3022,4,1,5,1,-2,3,-2,1,2,0,0,1,1,2,L,1,4,4,1,0.06705483493041273
3904,2,137,55,1.7351,-10,-6,-16,1,1,1,-1,-4,-3,0,-3,-4,1,-1,L,0,3,3,1,0.06705483493041273
3905,2,137,56,1.0181,-3,-13,-16,-3,-1,-3,-2,2,-4,-1,0,0,-4,-2,R,1,4,4,1,0.06705483493041273
3906,2,137,57,2.1184,1,3,4,0,-3,-1,2,0,1,-2,2,3,1,0,C,0,5,4,1,0.06705483493041273
3907,2,137,58,0.76822,9,1,10,1,-1,3,-3,3,2,3,2,1,0,1,C,1,3,5,1,0.06705483493041273
3908,2,137,59,1.2679,-5,0,-5,-3,-1,1,1,-2,1,0,0,-3,-2,1,L,0,5,4,1,0.06705483493041273
3909,2,137,60,8.3521,5,4,9,2,0,0,1,-3,3,2,-1,2,-2,3,C,1,3,5,1,0.06705483493041273
3910,2,137,61,4.4188,1,3,4,2,2,0,-2,2,0,-1,2,0,-1,2,L,1,4,3,0,0.06705483493041273
3911,2,137,62,0.75195,4,9,13,1,2,1,2,0,2,1,-1,0,2,2,C,0,2,2,1,0.06705483493041273
3912,2,137,63,0.83496,-8,1,-7,1,-1,-3,1,-3,-1,-1,3,1,-2,1,L,0,3,4,1,0.06705483493041273
3913,2,137,64,2.2018,8,1,9,1,2,1,2,0,2,2,-2,1,-3,0,C,1,4,4,1,0.06705483493041273
3914,2,137,65,5.8354,1,2,3,2,2,-2,2,-2,0,-2,2,2,-3,-1,C,1,3,3,0,0.06705483493041273
3915,2,137,66,1.8854,4,-1,3,3,1,0,0,2,2,3,2,-2,-3,-3,R,1,4,4,1,0.06705483493041273
3916,2,137,67,2.4185,-8,-8,-16,-4,-3,1,2,-1,-3,1,-3,-3,2,-3,L,0,5,2,1,0.06705483493041273
3917,2,137,68,1.3356,2,3,5,2,2,2,2,0,-2,2,-1,-3,3,-1,C,0,4,3,1,0.06705483493041273
3918,2,137,69,1.4187,-3,-2,-5,-3,-2,-3,-1,2,-1,2,1,-3,1,0,R,0,2,4,1,0.06705483493041273
3919,2,137,70,4.9354,-3,-2,-5,1,-3,-1,1,0,-1,0,-2,1,2,1,R,0,4,4,1,0.06705483493041273
3920,2,137,71,2.2354,4,7,11,0,2,-2,0,3,0,-2,1,3,2,2,L,0,4,3,1,0.06705483493041273
3921,2,137,72,3.2182,-3,-1,-4,1,-3,1,2,1,-1,-1,-2,-1,1,2,C,0,3,4,1,0.06705483493041273
3922,2,137,73,1.1355,-7,4,-3,-3,-2,2,3,-2,3,-1,-2,-3,1,1,R,0,5,3,1,0.06705483493041273
3923,2,137,74,0.90186,-4,1,-3,-1,2,-1,2,-2,2,0,-2,-1,-3,0,R,0,4,4,1,0.06705483493041273
3924,2,137,75,0.6018,11,-2,9,3,0,3,0,3,1,0,-3,2,2,-2,R,1,3,4,1,0.06705483493041273
3925,2,137,76,2.2345,1,-7,-6,0,-3,-2,0,3,0,-2,2,-1,-3,-3,C,1,4,3,1,0.06705483493041273
3926,2,137,77,0.73482,-5,1,-4,0,2,-2,-2,-2,-2,-2,2,-1,3,-2,C,0,4,3,1,0.06705483493041273
3927,2,137,78,4.0518,-13,-8,-21,-1,1,-3,-3,-3,1,-3,-4,-3,1,-4,R,1,3,3,0,0.06705483493041273
3928,2,137,79,1.5015,6,11,17,2,3,0,1,1,3,0,3,2,0,1,R,0,3,3,1,0.06705483493041273
3929,2,137,80,1.535,-8,0,-8,1,-3,-3,2,-3,0,-1,2,-3,-3,2,L,0,3,2,1,0.06705483493041273
3930,2,137,81,4.052,-5,-8,-13,0,-1,0,0,1,2,-1,-3,-1,-3,-3,R,1,4,3,1,0.06705483493041273
3931,2,137,82,1.3346,-1,2,1,-1,-1,2,0,-3,1,2,0,-3,1,1,C,0,3,3,1,0.06705483493041273
3932,2,137,83,2.8522,-6,-12,-18,-3,-1,1,-2,1,-2,-3,-3,-2,-3,-1,C,1,4,3,1,0.06705483493041273
3933,2,137,84,2.4521,-6,-14,-20,-1,-3,2,-2,-2,-2,-2,-2,-2,-2,-3,L,1,3,2,1,0.06705483493041273
3934,2,137,85,0.73484,-11,3,-8,0,2,-2,-2,0,0,-3,2,-2,-1,2,C,0,4,3,1,0.06705483493041273
3935,2,137,86,0.66851,11,-4,7,3,0,-2,-1,3,-3,2,-2,2,1,1,L,1,3,4,1,0.06705483493041273
3936,2,137,87,1.5185,4,-9,-5,1,-1,-2,0,2,-3,0,-3,2,-3,1,L,1,4,4,1,0.06705483493041273
3937,2,137,88,1.4019,7,11,18,1,3,2,3,-2,3,2,3,2,1,-2,R,0,3,3,1,0.06705483493041273
3938,2,137,89,2.4184,-1,0,-1,-2,2,-1,-3,2,-1,0,1,-1,2,-1,C,1,5,4,0,0.06705483493041273
3939,2,137,90,2.5016,-2,-4,-6,-3,-4,0,-1,0,1,-3,-2,2,1,1,R,1,3,4,1,0.06705483493041273
3940,2,137,91,9.002,-5,-7,-12,-1,-3,0,1,2,1,-3,1,-1,-3,-4,C,1,5,3,1,0.06705483493041273
3941,2,137,92,1.7849,-1,-1,-2,-1,2,1,1,3,0,0,-3,-2,2,-3,R,1,5,3,1,0.06705483493041273
3942,2,137,93,7.3181,-5,-3,-8,1,-1,-2,-3,1,0,-3,2,1,1,-2,C,1,3,5,0,0.06705483493041273
3943,2,137,94,0.98469,4,-7,-3,2,0,2,-4,1,-1,-1,-2,2,-1,1,R,1,4,5,1,0.06705483493041273
3944,2,137,95,1.568,9,16,25,2,3,2,3,2,2,-1,3,2,2,3,C,0,2,2,1,0.06705483493041273
3945,2,137,96,1.2352,-8,3,-5,-4,-1,-4,2,1,1,0,2,-1,2,-3,R,0,4,3,1,0.06705483493041273
3946,2,137,97,3.2682,-9,-7,-16,-4,-2,1,0,1,-3,0,0,-3,0,-2,C,0,4,2,1,0.06705483493041273
3947,2,137,98,5.3014,11,7,18,3,1,3,2,3,-2,3,2,1,2,2,R,1,3,2,1,0.06705483493041273
3948,2,137,99,3.2352,-5,-3,-8,-1,-2,-3,-2,-2,1,0,-2,-1,3,-1,L,1,5,3,0,0.06705483493041273
3949,2,137,100,0.85174,0,0,0,-2,-3,1,2,-1,-1,1,2,0,2,-2,L,0,4,3,1,0.06705483493041273
3950,2,137,101,1.1687,-6,-1,-7,-2,-1,-1,0,0,-2,-3,3,2,1,-2,C,0,5,5,1,0.06705483493041273
3951,2,137,102,2.5013,-13,-6,-19,-3,-2,-2,-1,-4,0,1,-3,-1,2,-2,C,0,5,4,1,0.06705483493041273
3952,2,137,103,3.8014,1,-1,0,-2,-1,2,1,2,1,-2,-4,-1,1,1,R,1,3,3,1,0.06705483493041273
3953,2,137,104,0.80181,11,1,12,1,-2,3,2,3,2,-2,-2,3,-1,2,C,1,3,3,1,0.06705483493041273
3954,2,137,105,1.2522,7,-8,-1,2,-1,2,0,3,2,1,-3,1,-3,-3,L,1,4,3,1,0.06705483493041273
3955,2,137,106,0.78537,-3,4,1,2,2,-2,3,-2,1,0,-1,2,-1,0,L,0,4,4,1,0.06705483493041273
3956,2,137,107,1.5017,-3,4,1,2,-2,2,3,-3,-2,-3,1,-3,3,1,L,0,2,3,1,0.06705483493041273
3957,2,137,108,4.7188,-14,-13,-27,-2,-1,-2,1,-2,-4,-2,-1,-3,-4,-4,C,0,2,3,1,0.06705483493041273
3958,2,137,109,1.1351,-14,-1,-15,-3,0,-3,2,-3,-1,-4,0,1,-3,1,L,0,4,4,1,0.06705483493041273
3959,2,137,110,2.4517,-9,-6,-15,-4,-2,1,-2,1,-1,-3,1,-2,-2,0,C,0,4,3,1,0.06705483493041273
3960,2,137,111,1.5017,5,-6,-1,3,-1,-2,2,0,-2,2,1,1,-3,-3,L,1,5,4,1,0.06705483493041273
3961,2,137,112,0.88475,16,9,25,3,2,3,2,2,2,3,-1,2,2,2,R,1,2,2,1,0.06705483493041273
3962,2,137,113,2.6845,-3,-7,-10,0,1,-2,-4,2,-2,2,1,-2,-4,1,R,1,4,2,1,0.06705483493041273
3963,2,137,114,0.61873,11,0,11,2,0,3,-2,3,2,3,2,0,1,-3,R,1,3,5,1,0.06705483493041273
3964,2,137,115,1.6353,-8,-2,-10,1,-3,1,2,-1,2,-3,-1,-3,-3,1,C,0,3,4,1,0.06705483493041273
3965,2,137,116,5.5184,3,4,7,-1,-2,2,-2,1,3,2,2,2,1,2,L,1,4,3,0,0.06705483493041273
3966,2,137,117,0.73511,-6,2,-4,1,3,-1,3,-3,-2,-3,2,1,-2,-2,L,0,3,3,1,0.06705483493041273
3967,2,137,118,1.1188,-4,-16,-20,2,-3,0,-4,-3,0,-2,-1,-3,-4,-4,C,1,4,3,1,0.06705483493041273
3968,2,137,119,7.2184,2,3,5,1,2,-2,-2,3,1,-2,1,-1,2,-1,L,1,4,4,0,0.06705483493041273
3969,2,137,120,4.0682,3,1,4,2,1,2,1,1,-1,1,1,-2,-2,1,R,1,4,2,1,0.06705483493041273
3970,2,137,121,2.0355,-10,3,-7,-1,2,-4,-2,1,1,-4,1,-3,2,-1,R,0,4,4,1,0.06705483493041273
3971,2,137,122,1.402,-12,1,-11,1,-3,-3,2,-3,2,-1,-1,-4,1,0,R,0,5,5,1,0.06705483493041273
3972,2,137,123,1.1347,-13,0,-13,-4,2,-3,-3,0,-1,-2,1,-3,2,-1,L,0,5,4,1,0.06705483493041273
3973,2,137,124,3.5016,-3,-2,-5,1,-2,-2,2,-4,2,1,-2,1,-3,1,L,0,4,4,1,0.06705483493041273
3974,2,137,125,3.0852,-2,-1,-3,-1,0,-1,2,-1,-1,-2,0,3,-3,1,C,1,4,4,0,0.06705483493041273
3975,2,137,126,0.73472,3,-1,2,1,1,-1,0,3,2,-2,-3,0,2,-3,C,1,6,4,1,0.06705483493041273
3976,2,137,127,0.63507,8,-2,6,-2,-3,1,0,3,0,0,-3,3,2,2,L,1,4,3,1,0.06705483493041273
3977,2,137,128,0.86884,-11,-5,-16,-4,2,-1,1,-4,-3,-4,-3,1,1,-3,L,0,3,3,1,0.06705483493041273
3978,2,137,129,2.6016,4,0,4,3,-3,-1,2,-1,0,1,2,-1,-3,2,C,1,3,2,1,0.06705483493041273
3979,2,137,130,0.8181,-5,1,-4,2,-2,1,1,-3,-2,-3,-2,1,3,3,L,0,3,3,1,0.06705483493041273
3980,2,137,131,1.1017,0,3,3,-3,1,-3,2,0,-2,2,3,2,-2,1,L,0,3,4,1,0.06705483493041273
3981,2,137,132,0.58542,9,4,13,2,1,2,1,2,0,-1,1,2,0,1,L,1,2,2,1,0.06705483493041273
3982,2,137,133,5.1348,-11,-7,-18,-2,-3,-4,0,1,0,-4,2,-3,-3,-3,C,0,4,3,1,0.06705483493041273
3983,2,137,134,0.81853,5,-3,2,3,0,-2,-2,0,2,3,2,-2,-2,-3,R,1,3,4,1,0.06705483493041273
3984,2,137,135,3.0014,-14,-18,-32,-3,-3,-2,0,-2,-4,-2,-4,-2,-4,-3,L,0,2,3,0,0.06705483493041273
3985,2,137,136,1.8688,-4,-7,-11,-1,-2,-3,1,0,-3,1,-3,-3,0,0,L,0,5,4,0,0.06705483493041273
3986,2,137,137,1.6021,2,-4,-2,3,-1,1,2,-2,-1,-2,-2,3,-1,-1,R,1,4,3,1,0.06705483493041273
3987,2,137,138,0.7354,0,-9,-9,-3,-1,-3,0,0,-4,2,1,2,-4,-1,C,1,3,4,1,0.06705483493041273
3988,2,137,139,1.4183,-4,-1,-5,0,1,-1,-4,-3,1,-2,0,1,0,1,R,1,5,3,0,0.06705483493041273
3989,2,137,140,2.5019,-10,-3,-13,-4,2,-1,1,1,-3,-4,-2,-2,-3,2,L,0,5,4,1,0.06705483493041273
3990,2,137,141,1.985,0,2,2,3,-1,-2,2,0,1,2,0,-1,1,-1,C,0,5,4,1,0.06705483493041273
3991,2,137,142,1.235,-3,-8,-11,-1,-3,-1,-3,1,0,1,-1,-3,-1,0,C,1,4,3,1,0.06705483493041273
3992,2,137,143,0.81793,-4,-1,-5,-2,-1,-1,2,-1,-3,-2,1,1,1,-1,R,0,3,3,1,0.06705483493041273
3993,2,137,144,1.6688,-1,-13,-14,2,-3,1,-1,0,1,-3,-2,2,-4,-4,R,1,4,4,1,0.06705483493041273
3994,2,137,145,0.98531,0,2,2,1,0,-1,0,2,3,0,-2,-1,-2,3,R,1,4,3,0,0.06705483493041273
3995,2,137,146,8.4347,-3,-5,-8,-1,0,0,-2,2,-4,-3,1,-3,-1,1,R,0,4,4,0,0.06705483493041273
3996,2,137,147,2.6683,1,-8,-7,-3,-2,-1,1,2,-4,2,-2,0,-2,1,R,1,5,2,1,0.06705483493041273
3997,2,137,148,3.0513,2,2,4,-3,-1,2,1,-3,-1,2,0,2,0,3,C,1,2,4,1,0.06705483493041273
3998,2,137,150,1.0013,2,-7,-5,1,-2,1,-2,-1,-2,-1,-2,1,2,-1,L,1,2,3,1,0.06705483493041273
3999,2,138,2,1.7851,-10,0,-10,-2,1,-2,-1,1,2,-4,0,-4,-1,-1,C,0,3,3,1,0.050367648660383714
4000,2,138,3,3.8353,3,0,3,1,3,-3,-1,2,-2,0,-1,2,-2,3,C,1,4,3,1,0.050367648660383714
4001,2,138,5,2.1016,-7,-9,-16,-2,-4,0,1,-3,1,0,0,0,-3,-4,L,1,3,4,1,0.050367648660383714
