,subj_idx,response,rt,dif,Info,Third,skew
9105,36,1,0.73958,3,EV,high,
9106,36,0,0.79315,1,EV,high,
9107,36,1,0.78069,4,EV,high,
9108,36,1,1.0956,1,EV,high,
9109,36,1,0.983,1,EV,high,
9110,36,1,0.64999,3,EV,high,
9111,36,1,0.63489,3,EV,high,
9112,36,0,1.0845,2,EV,high,
9113,36,0,0.83655,4,EV,high,
9114,36,1,0.77331,3,EV,high,
9115,36,1,0.83312,4,EV,high,
9116,36,1,0.95481,3,EV,high,
9117,36,1,0.81646,3,MV,high,
9118,36,1,0.58612,5,MV,high,
9119,36,1,0.88567,2,MV,high,
9120,36,1,1.621,2,MV,mid,
9121,36,0,2.039,5,MV,mid,
9122,36,0,1.6091,1,MV,high,
9123,36,0,0.89899,2,MV,low,
9124,36,1,1.298,2,MV,high,
9125,36,1,1.0828,3,MV,low,
9126,36,1,1.5463,1,MV,mid,
9127,36,0,1.2791,2,MV,low,
9128,36,1,1.2384,1,MV,mid,
9129,36,0,2.232,5,MV,low,
9130,36,0,1.617,1,MV,mid,
9131,36,0,2.0903,2,EV,low,
9132,36,1,1.8336,1,EV,low,
9133,36,1,0.92284,5,EV,low,
9134,36,0,1.6736,1,EV,low,
9135,36,0,0.84929,3,EV,low,
9136,36,1,1.4826,3,EV,low,
9137,36,0,0.83359,2,EV,low,
9138,36,1,0.82685,1,EV,low,
9139,36,1,0.98477,3,EV,low,
9140,36,1,1.2038,4,EV,low,
9141,36,1,1.5695,3,EV,low,
9142,36,1,1.2055,5,EV,low,
9143,36,1,1.0081,1,EV,low,
9144,36,1,2.1522,3,MV,low,
9145,36,1,1.3966,1,MV,low,
9146,36,0,0.99131,5,MV,high,
9147,36,1,1.3788,2,MV,low,
9148,36,1,2.2547,1,MV,mid,
9149,36,1,1.0313,4,MV,mid,
9150,36,1,0.94404,4,MV,high,
9151,36,1,1.0612,3,MV,mid,
9152,36,0,0.80586,4,MV,low,
9153,36,1,1.5684,3,MV,high,
9154,36,1,0.8531,3,MV,low,
9155,36,0,1.894,1,MV,high,
9156,36,1,0.7963,2,MV,high,
9157,36,1,2.2391,4,MV,mid,
9158,36,1,1.7924,5,MV,mid,
9159,36,1,0.92789,4,EV,mid,
9160,36,1,1.621,2,EV,mid,
9161,36,1,0.93552,5,EV,mid,
9162,36,1,1.4687,3,EV,mid,
9163,36,1,0.98896,3,EV,mid,
9164,36,1,0.92808,4,EV,mid,
9165,36,1,0.86176,3,EV,mid,
9166,36,0,0.98224,1,EV,mid,
9167,36,1,1.3534,3,EV,mid,
9168,36,1,0.69402,4,EV,mid,
9169,36,1,1.3737,4,EV,mid,
9170,36,1,0.89766,2,EV,mid,
9171,36,1,0.68844,1,EV,mid,
9172,36,1,0.99961,2,EV,mid,
9173,36,1,1.0336,3,EV,mid,
9174,36,1,1.3965,4,MV,high,
9175,36,1,0.72656,5,MV,high,
9176,36,0,1.5726,4,MV,low,
9177,36,1,2.065,2,MV,high,
9178,36,0,2.0012,1,MV,mid,
9179,36,1,1.38,4,MV,high,
9180,36,1,1.2633,5,MV,mid,
9181,36,1,1.9074,1,MV,low,
9182,36,1,0.8582,5,MV,low,
9183,36,1,0.81878,5,MV,low,
9184,36,1,1.4767,4,MV,mid,
9185,36,1,1.7737,2,MV,high,
9186,36,1,2.425,2,MV,mid,
9187,36,1,1.0117,3,MV,mid,
9188,36,1,0.97062,4,EV,low,
9189,36,1,0.90228,2,EV,low,
9190,36,1,0.86136,4,EV,low,
9191,36,0,1.3092,2,EV,low,
9192,36,1,0.93988,4,EV,low,
9193,36,0,1.721,3,EV,low,
9194,36,1,1.0875,3,EV,low,
9195,36,1,2.1108,1,EV,low,
9196,36,1,0.82946,1,EV,low,
9197,36,0,1.5909,1,EV,low,
9198,36,1,0.96614,2,EV,low,
9199,36,0,1.2443,1,EV,low,
9200,36,1,1.0062,4,EV,low,
9201,36,1,1.7406,4,MV,low,
9202,36,1,1.3223,5,MV,mid,
9203,36,1,1.6159,3,MV,low,
9204,36,1,1.5781,2,MV,mid,
9205,36,1,1.6372,1,MV,mid,
9206,36,1,1.0313,4,MV,mid,
9207,36,1,1.5443,1,MV,low,
9208,36,1,1.2771,4,MV,high,
9209,36,1,1.8215,2,MV,low,
9210,36,1,0.872,3,MV,high,
9211,36,1,0.75979,3,MV,high,
9212,36,1,0.78141,2,MV,mid,
9213,36,1,1.0799,3,MV,high,
9214,36,1,1.3755,2,MV,low,
9215,36,1,0.94713,4,MV,high,
9216,36,1,0.77155,4,EV,mid,
9217,36,1,1.3752,2,EV,mid,
9218,36,1,1.6109,2,EV,mid,
9219,36,0,1.43,1,EV,mid,
9220,36,1,0.95909,4,EV,mid,
9221,36,0,0.77183,3,EV,mid,
9222,36,1,0.94405,3,EV,mid,
9223,36,1,1.078,3,EV,mid,
9224,36,0,1.589,3,EV,mid,
9225,36,0,2.0402,1,EV,mid,
9226,36,1,0.76888,2,EV,mid,
9227,36,1,0.76498,4,EV,mid,
9228,36,0,0.85883,3,EV,mid,
9229,36,1,1.418,2,EV,mid,
9230,36,1,1.1085,5,EV,mid,
9231,36,1,1.2546,2,MV,mid,
9232,36,1,1.0472,1,MV,high,
9233,36,1,0.75203,2,MV,mid,
9234,36,1,2.4364,1,MV,low,
9235,36,1,0.67781,4,MV,high,
9236,36,1,1.1334,3,MV,high,
9237,36,1,0.67474,3,MV,high,
9238,36,1,1.2164,3,MV,mid,
9239,36,1,0.92239,2,MV,mid,
9240,36,1,0.68886,4,MV,mid,
9241,36,1,1.3276,3,MV,high,
9242,36,1,0.958,3,MV,low,
9243,36,0,1.4718,2,EV,low,
9244,36,1,1.6626,3,EV,low,
9245,36,1,1.4305,3,EV,low,
9246,36,1,0.83188,4,EV,low,
9247,36,1,0.8573,3,EV,low,
9248,36,1,0.83429,4,EV,low,
9249,36,1,2.0601,1,EV,low,
9250,36,1,0.64444,4,EV,low,
9251,36,1,0.86165,3,EV,low,
9252,36,1,1.6219,3,EV,low,
9253,36,1,1.6961,3,EV,low,
9254,36,1,1.7669,2,EV,low,
9255,36,1,2.1791,2,EV,low,
9256,36,1,0.78268,3,EV,low,
9257,36,1,0.75402,3,EV,low,
9258,36,1,1.004,3,MV,low,
9259,36,1,0.91812,2,MV,high,
9260,36,1,0.80395,3,MV,mid,
9261,36,1,2.2385,1,MV,mid,
9262,36,1,1.1364,2,MV,high,
9263,36,1,0.99299,1,MV,low,
9264,36,0,1.1647,1,MV,mid,
9265,36,0,1.1449,3,MV,mid,
9266,36,1,1.5095,3,MV,low,
9267,36,1,1.2763,5,MV,low,
9268,36,0,0.9087,2,MV,high,
9269,36,1,2.1953,1,MV,high,
9270,36,1,0.90164,5,MV,high,
9271,36,0,0.84711,1,EV,high,
9272,36,1,0.6316,3,EV,high,
9273,36,1,0.62518,4,EV,high,
9274,36,1,0.86701,3,EV,high,
9275,36,0,1.2593,2,EV,high,
9276,36,1,0.70798,4,EV,high,
9277,36,1,0.69075,3,EV,high,
9278,36,0,0.77813,3,EV,high,
9279,36,1,0.78127,2,EV,high,
9280,36,1,1.0004,2,EV,high,
9281,36,1,0.68322,4,EV,high,
9282,36,1,1.0032,3,EV,high,
9283,36,1,0.67807,4,EV,high,
9284,36,1,0.70101,3,EV,high,
9285,36,1,0.64402,5,EV,high,
9286,36,1,1.1061,1,MV,high,
9287,36,0,2.0235,3,MV,mid,
9288,36,1,0.98561,2,MV,low,
9289,36,0,1.3973,1,MV,high,
9290,36,1,0.58363,2,MV,high,
9291,36,1,1.4913,2,MV,mid,
9292,36,1,0.92267,3,MV,mid,
9293,36,1,1.5926,3,MV,high,
9294,36,1,1.212,1,MV,mid,
9295,36,0,0.67025,1,MV,high,
9296,36,1,1.2065,4,MV,low,
9297,36,1,1.0248,3,MV,low,
9298,36,1,1.5872,3,MV,mid,
9299,36,1,1.2386,4,MV,low,
9300,36,1,1.0145,1,EV,mid,
9301,36,1,0.90399,1,EV,mid,
9302,36,0,0.90287,1,EV,mid,
9303,36,1,0.5894,5,EV,mid,
9304,36,1,0.64915,3,EV,mid,
9305,36,1,0.54601,2,EV,mid,
9306,36,1,0.98277,1,EV,mid,
9307,36,1,0.67359,3,EV,mid,
9308,36,1,0.86645,2,EV,mid,
9309,36,0,1.0982,3,EV,mid,
9310,36,0,0.87266,1,EV,mid,
9311,36,0,1.0892,2,EV,mid,
9312,36,1,0.91207,3,EV,mid,
9313,36,1,0.68619,4,EV,mid,
9314,36,1,0.81388,3,EV,mid,
9315,36,1,0.65346,2,MV,high,
9316,36,1,0.95832,1,MV,mid,
9317,36,1,0.81916,2,MV,low,
9318,36,1,0.9969,1,MV,mid,
9319,36,1,0.78327,1,MV,low,
9320,36,1,1.163,5,MV,low,
9321,36,1,0.80733,4,MV,low,
9322,36,1,2.153,2,MV,high,
9323,36,0,0.79069,2,MV,mid,
9324,36,1,0.67325,4,MV,high,
9325,36,1,1.3696,4,MV,mid,
9326,36,1,0.72554,1,MV,high,
9327,36,1,0.69167,3,MV,low,
9328,36,1,1.2663,1,MV,high,
9329,36,1,0.85052,4,MV,mid,
9330,36,1,0.71066,5,EV,high,
9331,36,0,0.82042,2,EV,high,
9332,36,1,0.59865,1,EV,high,
9333,36,0,0.77746,2,EV,high,
9334,36,1,0.70877,2,EV,high,
9335,36,1,0.62782,3,EV,high,
9336,36,1,0.8528,2,EV,high,
9337,36,0,0.85369,1,EV,high,
9338,36,0,1.1747,3,EV,high,
9339,36,1,0.77079,5,EV,high,
9340,36,1,0.60646,2,EV,high,
9341,36,0,0.76917,2,EV,high,
9342,36,1,1.1014,1,EV,high,
9343,36,0,0.75645,3,EV,high,
9344,36,1,0.62473,4,EV,high,
9345,37,1,2.4427,1,EV,mid,-0.19147391917711717
9346,37,1,2.0108,2,EV,mid,-0.19147391917711717
9347,37,1,0.82164,5,EV,mid,-0.19147391917711717
9348,37,1,1.0633,3,EV,mid,-0.19147391917711717
9349,37,1,0.79166,2,EV,mid,-0.19147391917711717
9350,37,1,1.4266,3,EV,mid,-0.19147391917711717
9351,37,1,0.9726,4,EV,mid,-0.19147391917711717
9352,37,1,0.96872,3,EV,mid,-0.19147391917711717
9353,37,1,2.109,3,EV,mid,-0.19147391917711717
9354,37,1,0.64388,4,EV,mid,-0.19147391917711717
9355,37,1,2.5221,3,EV,mid,-0.19147391917711717
9356,37,1,2.3799,4,EV,mid,-0.19147391917711717
9357,37,1,1.5352,4,EV,mid,-0.19147391917711717
9358,37,1,2.1869,2,MV,high,-0.19147391917711717
9359,37,1,1.3738,3,MV,mid,-0.19147391917711717
9360,37,1,1.6818,3,MV,high,-0.19147391917711717
9361,37,0,3.0172,1,MV,mid,-0.19147391917711717
9362,37,1,2.2915,1,MV,low,-0.19147391917711717
9363,37,0,3.1148,2,MV,low,-0.19147391917711717
9364,37,1,1.6245,2,MV,high,-0.19147391917711717
9365,37,1,1.843,2,MV,mid,-0.19147391917711717
9366,37,1,2.3397,3,MV,low,-0.19147391917711717
9367,37,1,3.1533,2,MV,mid,-0.19147391917711717
9368,37,1,1.6165,2,MV,low,-0.19147391917711717
9369,37,1,2.1304,4,MV,high,-0.19147391917711717
9370,37,1,1.1836,3,MV,mid,-0.19147391917711717
9371,37,1,2.2191,1,MV,low,-0.19147391917711717
9372,37,1,2.3771,4,EV,mid,-0.19147391917711717
9373,37,1,1.0202,2,EV,mid,-0.19147391917711717
9374,37,1,1.6629,3,EV,mid,-0.19147391917711717
9375,37,0,1.5026,1,EV,mid,-0.19147391917711717
9376,37,1,1.3885,3,EV,mid,-0.19147391917711717
9377,37,1,0.62428,3,EV,mid,-0.19147391917711717
9378,37,1,0.73754,1,EV,mid,-0.19147391917711717
9379,37,1,0.94232,4,EV,mid,-0.19147391917711717
9380,37,1,1.0039,1,EV,mid,-0.19147391917711717
9381,37,0,0.77432,2,EV,mid,-0.19147391917711717
9382,37,1,0.59472,3,EV,mid,-0.19147391917711717
9383,37,1,0.83733,2,EV,mid,-0.19147391917711717
9384,37,1,1.3185,2,EV,mid,-0.19147391917711717
9385,37,1,1.1941,1,MV,mid,-0.19147391917711717
9386,37,1,1.1168,3,MV,high,-0.19147391917711717
9387,37,1,1.8033,1,MV,mid,-0.19147391917711717
9388,37,1,1.174,1,MV,high,-0.19147391917711717
9389,37,1,2.4817,1,MV,high,-0.19147391917711717
9390,37,1,1.8568,5,MV,high,-0.19147391917711717
9391,37,1,1.0015,4,MV,low,-0.19147391917711717
9392,37,1,1.8678,3,MV,mid,-0.19147391917711717
9393,37,1,2.4842,5,MV,high,-0.19147391917711717
9394,37,1,1.683,5,MV,mid,-0.19147391917711717
9395,37,1,1.2107,2,MV,low,-0.19147391917711717
9396,37,1,2.2612,1,MV,low,-0.19147391917711717
9397,37,1,1.2695,1,MV,low,-0.19147391917711717
9398,37,0,2.7571,3,MV,low,-0.19147391917711717
9399,37,1,0.86625,4,MV,mid,-0.19147391917711717
9400,37,0,2.9449,3,EV,high,-0.19147391917711717
9401,37,1,2.309,3,EV,high,-0.19147391917711717
9402,37,1,2.644,3,EV,high,-0.19147391917711717
9403,37,1,1.133,5,EV,high,-0.19147391917711717
9404,37,1,0.94655,3,EV,high,-0.19147391917711717
9405,37,1,0.59021,4,EV,high,-0.19147391917711717
9406,37,1,1.8262,2,EV,high,-0.19147391917711717
9407,37,0,2.6208,1,EV,high,-0.19147391917711717
9408,37,1,1.9344,4,EV,high,-0.19147391917711717
9409,37,1,0.98031,3,EV,high,-0.19147391917711717
9410,37,1,1.7113,1,EV,high,-0.19147391917711717
9411,37,1,1.9336,3,EV,high,-0.19147391917711717
9412,37,1,1.6031,3,EV,high,-0.19147391917711717
9413,37,1,1.6297,3,EV,high,-0.19147391917711717
9414,37,1,1.2852,1,MV,low,-0.19147391917711717
9415,37,1,0.88394,2,MV,mid,-0.19147391917711717
9416,37,1,1.3394,2,MV,low,-0.19147391917711717
9417,37,1,1.2324,3,MV,high,-0.19147391917711717
9418,37,1,1.9299,2,MV,mid,-0.19147391917711717
9419,37,0,1.519,2,MV,mid,-0.19147391917711717
9420,37,1,1.0215,5,MV,mid,-0.19147391917711717
9421,37,1,1.951,1,MV,low,-0.19147391917711717
9422,37,1,1.7409,1,MV,high,-0.19147391917711717
9423,37,0,1.3624,2,MV,high,-0.19147391917711717
9424,37,0,1.174,2,MV,mid,-0.19147391917711717
9425,37,1,1.7791,5,MV,high,-0.19147391917711717
9426,37,1,0.82217,2,MV,low,-0.19147391917711717
9427,37,1,0.70352,5,MV,low,-0.19147391917711717
9428,37,1,1.8355,1,EV,high,-0.19147391917711717
9429,37,1,1.3802,2,EV,high,-0.19147391917711717
9430,37,1,0.92763,4,EV,high,-0.19147391917711717
9431,37,1,0.60485,4,EV,high,-0.19147391917711717
9432,37,1,0.91191,3,EV,high,-0.19147391917711717
9433,37,1,1.2539,2,EV,high,-0.19147391917711717
9434,37,1,1.0622,3,EV,high,-0.19147391917711717
9435,37,1,1.1421,3,EV,high,-0.19147391917711717
9436,37,0,1.3633,1,EV,high,-0.19147391917711717
9437,37,1,0.79199,2,EV,high,-0.19147391917711717
9438,37,1,0.74675,5,EV,high,-0.19147391917711717
9439,37,1,0.76754,3,EV,high,-0.19147391917711717
9440,37,1,0.74002,3,EV,high,-0.19147391917711717
9441,37,0,0.75335,2,EV,high,-0.19147391917711717
9442,37,1,0.98972,3,EV,high,-0.19147391917711717
9443,37,1,1.4434,5,MV,low,-0.19147391917711717
9444,37,1,3.0964,4,MV,high,-0.19147391917711717
9445,37,1,1.9591,3,MV,mid,-0.19147391917711717
9446,37,1,0.97165,2,MV,low,-0.19147391917711717
9447,37,1,0.93533,4,MV,low,-0.19147391917711717
9448,37,1,1.669,2,MV,high,-0.19147391917711717
9449,37,1,1.6287,1,MV,mid,-0.19147391917711717
9450,37,1,0.82199,2,MV,mid,-0.19147391917711717
9451,37,1,2.5432,3,MV,low,-0.19147391917711717
9452,37,1,0.78027,3,MV,mid,-0.19147391917711717
9453,37,1,1.6483,1,MV,mid,-0.19147391917711717
9454,37,1,1.24,2,MV,high,-0.19147391917711717
9455,37,1,1.5456,2,MV,high,-0.19147391917711717
9456,37,1,1.261,4,EV,low,-0.19147391917711717
9457,37,1,3.1406,1,EV,low,-0.19147391917711717
9458,37,1,1.5861,5,EV,low,-0.19147391917711717
9459,37,1,0.58134,2,EV,low,-0.19147391917711717
9460,37,1,1.0725,4,EV,low,-0.19147391917711717
9461,37,1,0.5846,2,EV,low,-0.19147391917711717
9462,37,1,0.77224,3,EV,low,-0.19147391917711717
9463,37,1,0.51997,4,EV,low,-0.19147391917711717
9464,37,0,0.85422,1,EV,low,-0.19147391917711717
9465,37,1,0.50301,3,EV,low,-0.19147391917711717
9466,37,1,0.61294,3,EV,low,-0.19147391917711717
9467,37,0,0.62349,1,EV,low,-0.19147391917711717
9468,37,1,1.2171,2,EV,low,-0.19147391917711717
9469,37,1,0.7794,3,EV,low,-0.19147391917711717
9470,37,1,0.66286,2,EV,low,-0.19147391917711717
9471,37,1,2.4404,4,MV,mid,-0.19147391917711717
9472,37,1,0.64144,3,MV,low,-0.19147391917711717
9473,37,0,1.379,1,MV,mid,-0.19147391917711717
9474,37,1,1.4302,1,MV,high,-0.19147391917711717
9475,37,1,1.1356,4,MV,high,-0.19147391917711717
9476,37,0,0.78868,2,MV,mid,-0.19147391917711717
9477,37,0,1.3472,3,MV,high,-0.19147391917711717
9478,37,1,2.2961,3,MV,mid,-0.19147391917711717
9479,37,1,2.0082,4,MV,mid,-0.19147391917711717
9480,37,1,1.515,3,MV,high,-0.19147391917711717
9481,37,1,1.5766,5,MV,low,-0.19147391917711717
9482,37,1,0.74827,3,MV,low,-0.19147391917711717
9483,37,1,1.2165,2,EV,low,-0.19147391917711717
9484,37,1,1.8663,2,EV,low,-0.19147391917711717
9485,37,1,0.98596,4,EV,low,-0.19147391917711717
9486,37,0,0.67751,4,EV,low,-0.19147391917711717
9487,37,1,1.8208,3,EV,low,-0.19147391917711717
9488,37,1,1.1267,3,EV,low,-0.19147391917711717
9489,37,1,0.74095,5,EV,low,-0.19147391917711717
9490,37,1,0.58577,3,EV,low,-0.19147391917711717
9491,37,1,0.71727,3,EV,low,-0.19147391917711717
9492,37,0,0.57979,2,EV,low,-0.19147391917711717
9493,37,1,1.3828,3,EV,low,-0.19147391917711717
9494,37,1,1.1861,4,EV,low,-0.19147391917711717
9495,37,1,1.6536,1,EV,low,-0.19147391917711717
9496,37,1,0.65408,2,EV,low,-0.19147391917711717
9497,37,0,0.36655,3,EV,low,-0.19147391917711717
9498,37,0,1.4983,1,MV,high,-0.19147391917711717
9499,37,1,2.08,1,MV,mid,-0.19147391917711717
9500,37,1,1.9999,2,MV,low,-0.19147391917711717
9501,37,1,0.90623,2,MV,mid,-0.19147391917711717
9502,37,1,1.2248,2,MV,high,-0.19147391917711717
9503,37,1,2.1229,4,MV,mid,-0.19147391917711717
9504,37,1,1.8728,4,MV,mid,-0.19147391917711717
9505,37,1,0.76104,4,MV,low,-0.19147391917711717
9506,37,0,1.4691,1,MV,low,-0.19147391917711717
9507,37,1,0.80478,3,MV,low,-0.19147391917711717
9508,37,1,0.70378,4,MV,high,-0.19147391917711717
9509,37,1,1.006,5,MV,high,-0.19147391917711717
9510,37,1,1.4165,1,MV,low,-0.19147391917711717
9511,37,1,1.747,1,MV,high,-0.19147391917711717
9512,37,1,1.3281,4,MV,mid,-0.19147391917711717
9513,37,1,0.84693,1,EV,high,-0.19147391917711717
9514,37,1,0.81501,5,EV,high,-0.19147391917711717
9515,37,0,1.8492,2,EV,high,-0.19147391917711717
9516,37,1,0.91323,1,EV,high,-0.19147391917711717
9517,37,1,1.3035,4,EV,high,-0.19147391917711717
9518,37,1,1.5902,4,EV,high,-0.19147391917711717
9519,37,0,2.9371,1,EV,high,-0.19147391917711717
9520,37,1,1.7185,2,EV,high,-0.19147391917711717
9521,37,1,0.85277,4,EV,high,-0.19147391917711717
9522,37,1,1.1977,2,EV,high,-0.19147391917711717
9523,37,1,0.71174,1,EV,high,-0.19147391917711717
9524,37,1,1.9259,4,EV,high,-0.19147391917711717
9525,37,1,1.0679,2,EV,high,-0.19147391917711717
9526,37,1,3.1876,1,EV,high,-0.19147391917711717
9527,37,1,1.0492,2,MV,mid,-0.19147391917711717
9528,37,0,1.0969,2,MV,low,-0.19147391917711717
9529,37,1,0.69573,4,MV,low,-0.19147391917711717
9530,37,1,1.1907,1,MV,high,-0.19147391917711717
9531,37,0,1.5379,1,MV,mid,-0.19147391917711717
9532,37,0,1.0713,2,MV,low,-0.19147391917711717
9533,37,0,1.7508,1,MV,low,-0.19147391917711717
9534,37,1,1.9399,2,MV,high,-0.19147391917711717
9535,37,1,1.0013,2,MV,mid,-0.19147391917711717
9536,37,1,1.2995,3,MV,high,-0.19147391917711717
9537,37,0,1.7863,1,MV,mid,-0.19147391917711717
9538,37,1,0.8377,3,MV,low,-0.19147391917711717
9539,37,1,1.1668,2,MV,high,-0.19147391917711717
9540,37,1,1.0108,3,MV,mid,-0.19147391917711717
9541,37,1,1.7343,1,MV,high,-0.19147391917711717
9542,37,0,0.9981,1,EV,mid,-0.19147391917711717
9543,37,0,1.0004,2,EV,mid,-0.19147391917711717
9544,37,0,0.59571,2,EV,mid,-0.19147391917711717
9545,37,0,0.87021,1,EV,mid,-0.19147391917711717
9546,37,1,1.1341,3,EV,mid,-0.19147391917711717
9547,37,1,0.84597,3,EV,mid,-0.19147391917711717
9548,37,1,0.77486,4,EV,mid,-0.19147391917711717
9549,37,1,0.66732,3,EV,mid,-0.19147391917711717
9550,37,1,1.2026,3,EV,mid,-0.19147391917711717
9551,37,1,0.86943,3,EV,mid,-0.19147391917711717
9552,37,0,0.62973,1,EV,mid,-0.19147391917711717
9553,37,1,0.78294,5,EV,mid,-0.19147391917711717
9554,37,1,0.75405,3,EV,mid,-0.19147391917711717
9555,37,1,1.9883,2,MV,low,-0.19147391917711717
9556,37,1,0.77522,4,MV,high,-0.19147391917711717
9557,37,1,1.8916,1,MV,high,-0.19147391917711717
9558,37,1,1.4828,3,MV,high,-0.19147391917711717
9559,37,1,1.7058,1,MV,mid,-0.19147391917711717
9560,37,0,1.2812,2,MV,high,-0.19147391917711717
9561,37,1,1.0563,4,MV,mid,-0.19147391917711717
9562,37,0,0.96104,1,MV,low,-0.19147391917711717
9563,37,1,1.133,4,MV,low,-0.19147391917711717
9564,37,1,1.0509,3,MV,mid,-0.19147391917711717
9565,37,1,0.67468,5,MV,mid,-0.19147391917711717
9566,37,1,1.8025,5,MV,low,-0.19147391917711717
9567,37,1,0.92527,3,MV,mid,-0.19147391917711717
9568,37,1,0.93141,3,MV,low,-0.19147391917711717
9569,37,1,1.0163,4,MV,high,-0.19147391917711717
9570,37,0,0.94142,1,EV,low,-0.19147391917711717
9571,37,0,0.86597,2,EV,low,-0.19147391917711717
9572,37,0,0.634,3,EV,low,-0.19147391917711717
9573,37,1,1.1157,3,EV,low,-0.19147391917711717
9574,37,1,1.6337,2,EV,low,-0.19147391917711717
9575,37,1,0.92287,5,EV,low,-0.19147391917711717
9576,37,0,0.71244,1,EV,low,-0.19147391917711717
9577,37,1,1.1266,1,EV,low,-0.19147391917711717
9578,37,1,0.95653,1,EV,low,-0.19147391917711717
9579,37,1,0.93742,4,EV,low,-0.19147391917711717
9580,37,1,0.82313,3,EV,low,-0.19147391917711717
9581,37,1,0.73635,1,EV,low,-0.19147391917711717
9582,37,1,1.0141,3,EV,low,-0.19147391917711717
9583,37,1,1.592,4,EV,low,-0.19147391917711717
9584,37,1,1.1378,4,MV,low,-0.19147391917711717
9585,37,1,2.5096,2,MV,low,-0.19147391917711717
9586,37,1,0.96429,1,MV,high,-0.19147391917711717
9587,37,0,0.96013,1,MV,mid,-0.19147391917711717
9588,37,1,1.5247,3,MV,high,-0.19147391917711717
9589,37,1,0.76246,4,MV,high,-0.19147391917711717
9590,37,1,1.6144,5,MV,low,-0.19147391917711717
9591,37,1,0.73604,2,MV,mid,-0.19147391917711717
9592,37,1,2.1501,3,MV,high,-0.19147391917711717
9593,37,1,0.9543,4,MV,low,-0.19147391917711717
9594,37,1,2.0629,4,MV,mid,-0.19147391917711717
9595,37,1,0.92729,5,MV,mid,-0.19147391917711717
9596,37,1,1.7491,4,MV,low,-0.19147391917711717
9597,37,1,0.80948,5,MV,mid,-0.19147391917711717
9598,37,1,1.3956,5,MV,high,-0.19147391917711717
9599,38,1,1.5516,3,EV,mid,-0.023049095186474737
9600,38,1,3.0004,1,EV,mid,-0.023049095186474737
9601,38,0,3.3404,1,EV,mid,-0.023049095186474737
9602,38,1,4.7538,1,EV,mid,-0.023049095186474737
9603,38,1,1.6873,4,EV,mid,-0.023049095186474737
9604,38,1,2.3659,2,EV,mid,-0.023049095186474737
9605,38,1,3.2502,2,EV,mid,-0.023049095186474737
9606,38,1,4.3871,1,EV,mid,-0.023049095186474737
9607,38,1,1.4145,4,EV,mid,-0.023049095186474737
9608,38,0,3.0395,2,EV,mid,-0.023049095186474737
9609,38,1,2.7687,3,EV,mid,-0.023049095186474737
9610,38,1,1.5729,4,EV,mid,-0.023049095186474737
9611,38,1,2.4888,1,EV,mid,-0.023049095186474737
9612,38,1,3.0405,3,EV,mid,-0.023049095186474737
9613,38,1,4.0818,1,EV,mid,-0.023049095186474737
9614,38,1,2.6211,1,MV,high,-0.023049095186474737
9615,38,1,1.3356,5,MV,low,-0.023049095186474737
9616,38,1,2.8363,3,MV,mid,-0.023049095186474737
9617,38,1,2.8462,4,MV,high,-0.023049095186474737
9618,38,1,1.6786,4,MV,low,-0.023049095186474737
9619,38,1,1.9184,4,MV,high,-0.023049095186474737
9620,38,1,2.6762,4,MV,mid,-0.023049095186474737
9621,38,1,1.9563,1,MV,low,-0.023049095186474737
9622,38,1,1.9372,2,MV,high,-0.023049095186474737
9623,38,1,1.8304,4,MV,mid,-0.023049095186474737
9624,38,1,3.7357,1,MV,high,-0.023049095186474737
9625,38,1,2.6289,3,MV,mid,-0.023049095186474737
9626,38,1,2.878,3,MV,mid,-0.023049095186474737
9627,38,1,1.2062,4,MV,low,-0.023049095186474737
9628,38,0,2.7448,1,MV,low,-0.023049095186474737
9629,38,1,2.9752,4,EV,low,-0.023049095186474737
9630,38,1,2.1788,4,EV,low,-0.023049095186474737
9631,38,1,2.663,3,EV,low,-0.023049095186474737
9632,38,1,2.5667,1,EV,low,-0.023049095186474737
9633,38,1,3.4745,1,EV,low,-0.023049095186474737
9634,38,1,4.7147,1,EV,low,-0.023049095186474737
9635,38,1,4.0491,3,EV,low,-0.023049095186474737
9636,38,1,2.8901,2,EV,low,-0.023049095186474737
9637,38,1,1.1694,5,EV,low,-0.023049095186474737
9638,38,1,2.3411,3,EV,low,-0.023049095186474737
9639,38,1,1.7735,5,EV,low,-0.023049095186474737
9640,38,1,1.9785,3,EV,low,-0.023049095186474737
9641,38,1,2.8533,1,EV,low,-0.023049095186474737
9642,38,1,1.6146,5,EV,low,-0.023049095186474737
9643,38,1,2.8203,5,MV,mid,-0.023049095186474737
9644,38,1,2.0387,3,MV,high,-0.023049095186474737
9645,38,1,2.4234,2,MV,low,-0.023049095186474737
9646,38,1,2.058,5,MV,mid,-0.023049095186474737
9647,38,1,1.6506,2,MV,high,-0.023049095186474737
9648,38,1,2.8749,1,MV,mid,-0.023049095186474737
9649,38,1,2.3312,1,MV,high,-0.023049095186474737
9650,38,1,3.2089,1,MV,low,-0.023049095186474737
9651,38,1,2.6197,1,MV,mid,-0.023049095186474737
9652,38,1,2.3744,2,MV,low,-0.023049095186474737
9653,38,0,1.1942,2,MV,low,-0.023049095186474737
9654,38,1,2.3817,3,MV,high,-0.023049095186474737
9655,38,1,1.6646,5,MV,low,-0.023049095186474737
